Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_Platform;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;3;587123708.19;64;9173807.94
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;4;617622722.3;64;9650355.04
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;5;593163777.67;64;9268184.03
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;6;601498730.76;64;9398417.67
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;7;661538764.5;64;10336543.2
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;8;756256229.06;64;11816503.58
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Actual;1;690393105.94;64;10787392.28
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Actual;2;629749174.66;64;9839830.85
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Actual;3;630173653.36;64;9846463.33
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Actual;4;612777684.38;64;9574651.32
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Actual;5;606975016.66;64;9483984.64
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Result;1;690393105.94;64;10787392.28
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Result;2;629749174.66;64;9839830.85
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Result;3;630173653.36;64;9846463.33
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Result;4;612777684.38;64;9574651.32
Serializers.ToMessagePackJson;;Serializers;ToMessagePackJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Result;5;606975016.66;64;9483984.64
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Overhead;Jitting;1;464592.68;1;464592.68
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Jitting;1;192134599.14;1;192134599.14
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;1;19670795.61;2;9835397.81
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;2;31670706.63;3;10556902.21
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;3;42858127.47;4;10714531.87
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;4;51682835.63;5;10336567.13
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;5;63637891.95;6;10606315.33
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;6;73498634.48;7;10499804.93
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;7;86696494.44;8;10837061.81
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;8;91265475.33;9;10140608.37
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;9;93639492.86;10;9363949.29
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;10;108726720.68;11;9884247.33
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;11;111460305.22;12;9288358.77
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;12;124942245;13;9610941.92
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;13;135740560.36;14;9695754.31
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;14;151636631.64;15;10109108.78
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;15;162496941.31;16;10156058.83
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;16;273567047.03;32;8548970.22
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Pilot;17;526310933.57;64;8223608.34
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;1;469807857.74;64;7340747.78
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;2;449285552.01;64;7020086.75
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;3;452377609.55;64;7068400.15
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;4;476813944.49;64;7450217.88
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;5;479492098.82;64;7492064.04
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;6;581032949.25;64;9078639.83
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;7;554073810.43;64;8657403.29
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Warmup;8;568375533.83;64;8880867.72
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Actual;1;454273541.52;64;7098024.09
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Actual;2;460421554.04;64;7194086.78
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Actual;3;467002432.73;64;7296913.01
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Actual;4;455658932.09;64;7119670.81
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Actual;5;472368587.55;64;7380759.18
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Result;1;454273541.52;64;7098024.09
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Result;2;460421554.04;64;7194086.78
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Result;3;467002432.73;64;7296913.01
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Result;4;455658932.09;64;7119670.81
Serializers.ToProtobuf;;Serializers;ToProtobuf;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=10000;1;Workload;Result;5;472368587.55;64;7380759.18
Serializers.ToJson;;Serializers;ToJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=100000;1;Overhead;Jitting;1;557584.15;1;557584.15
Serializers.ToJson;;Serializers;ToJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=100000;1;Workload;Jitting;1;378266325.38;1;378266325.38
Serializers.ToJson;;Serializers;ToJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=100000;1;Workload;Warmup;1;218206854.6;1;218206854.6
Serializers.ToJson;;Serializers;ToJson;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;5;8;3;Default;Default;Default;Default;"Job-ZLGOUL(Runtime=Core, MaxIterationCount=5, MaxWarmupIterationCount=8, MinIterationCount=3)";BookCount=100000;1;Workload;Warmup;2;218062079.65;1;218062079.65
